Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Traffic Type,Geo-location Data,Severity Level,Action Taken
221.144.169.178,214.121.225.112,61678,55725,UDP,145,DNS,"Amroha, Sikkim",Low,Ignored
81.30.227.88,119.239.43.164,1420,49222,TCP,634,FTP,"Ranchi, Assam",Medium,Blocked
197.173.205.86,199.188.44.240,24197,31937,UDP,247,DNS,"Bharatpur, Punjab",Low,Logged
61.158.213.170,190.113.110.14,7645,51558,TCP,291,HTTP,"Amroha, Sikkim",High,Logged
182.248.207.172,151.194.169.77,6621,23322,UDP,682,HTTP,"Warangal, Himachal Pradesh",Medium,Ignored
223.89.86.212,150.13.74.120,1490,24101,UDP,207,DNS,"Panipat, Arunachal Pradesh",High,Blocked
119.58.225.247,162.156.208.105,1600,28555,UDP,116,FTP,"Kochi, Bihar",Low,Ignored
160.61.242.26,205.198.240.138,51538,5345,TCP,849,HTTP,"Jalgaon, Kerala",High,Ignored
61.193.142.231,210.147.248.8,39513,51857,ICMP,347,HTTP,"Tezpur, Gujarat",High,Logged
163.50.112.187,180.148.17.89,37770,48061,ICMP,725,DNS,"Bhopal, Telangana",Medium,Logged
202.198.9.218,144.83.211.214,40888,54985,TCP,429,FTP,"Agra, Uttarakhand",Low,Blocked
14.26.6.126,223.254.77.124,58741,12479,UDP,853,HTTP,"Ongole, Goa",High,Logged
93.36.95.186,147.188.164.149,6356,9920,ICMP,685,FTP,"Dibrugarh, Arunachal Pradesh",High,Ignored
108.76.168.64,41.244.163.160,56068,62504,ICMP,1001,FTP,"Nashik, Tripura",High,Blocked
57.10.133.220,123.198.0.145,27364,20323,TCP,1010,DNS,"Kochi, Bihar",Medium,Ignored
148.198.12.230,134.158.32.82,59528,3999,UDP,971,FTP,"Hapur, Himachal Pradesh",Medium,Blocked
220.202.199.252,71.129.34.244,5158,40325,UDP,1450,FTP,"Suryapet, Himachal Pradesh",Medium,Logged
25.228.57.221,201.116.87.196,20573,14448,UDP,1210,FTP,"Haridwar, Gujarat",Medium,Blocked
4.187.204.114,151.53.239.248,60461,50928,ICMP,575,HTTP,"Rampur, Gujarat",High,Ignored
116.16.26.246,102.245.130.229,34536,31558,TCP,747,DNS,"Tenali, West Bengal",Medium,Logged
55.52.54.178,81.219.57.101,2573,28572,TCP,1085,DNS,"Gopalpur, Uttarakhand",Medium,Blocked
138.109.209.104,178.197.246.93,23808,30122,ICMP,78,FTP,"Ghaziabad, Nagaland",High,Ignored
30.183.4.1,202.57.230.254,27832,13005,ICMP,164,DNS,"Ballia, Andhra Pradesh",High,Logged
181.163.153.131,40.235.247.182,17451,46665,TCP,1358,HTTP,"Thane, Andhra Pradesh",High,Logged
205.130.247.233,31.148.220.231,34490,23486,ICMP,222,DNS,"Kozhikode, Tamil Nadu",Low,Logged
56.17.115.182,67.34.174.136,13834,2167,UDP,385,HTTP,"Phusro, Andhra Pradesh",High,Logged
76.192.116.17,189.84.141.228,2488,62099,TCP,1239,DNS,"Jabalpur, Maharashtra",Medium,Logged
208.119.65.10,145.157.183.97,39510,52390,ICMP,1500,HTTP,"Sambalpur, Goa",Medium,Ignored
167.143.175.169,155.216.71.47,28439,56832,UDP,188,HTTP,"Khammam, Arunachal Pradesh",High,Logged
218.45.5.160,37.228.151.58,27657,31644,UDP,359,FTP,"Erode, Jharkhand",High,Logged
30.159.87.3,185.146.133.46,44708,54475,TCP,78,DNS,"Amroha, West Bengal",Low,Ignored
123.124.183.31,91.160.118.160,4654,52938,UDP,456,FTP,"Allahabad, Nagaland",High,Blocked
55.37.133.182,203.27.249.7,19459,18848,TCP,262,FTP,"Farrukhabad, Tamil Nadu",Low,Blocked
102.254.66.188,194.204.171.134,30077,13180,TCP,1096,HTTP,"Navi Mumbai, Kerala",Low,Ignored
197.12.88.30,210.25.226.53,49051,2444,UDP,902,HTTP,"Unnao, Jharkhand",Medium,Logged
179.110.247.90,91.244.34.134,18197,47354,TCP,869,FTP,"Bhiwani, Sikkim",Medium,Blocked
61.83.251.237,63.156.229.216,58376,3802,ICMP,641,HTTP,"Madanapalle, Gujarat",Medium,Ignored
84.92.206.11,159.163.217.176,4928,43479,TCP,672,DNS,"Vadodara, Manipur",Low,Logged
114.49.244.231,39.124.3.212,30999,20585,ICMP,636,DNS,"Ongole, Jharkhand",Low,Logged
157.236.101.109,15.40.149.97,2438,60770,UDP,1037,HTTP,"Chapra, Sikkim",Low,Blocked
62.126.208.120,21.65.180.181,21894,28159,TCP,422,FTP,"Kollam, Tripura",Low,Ignored
199.242.131.100,168.218.144.51,56897,22287,UDP,1480,HTTP,"Imphal, Assam",Medium,Logged
170.192.154.251,24.130.44.148,62582,48787,ICMP,1470,DNS,"Pondicherry, Arunachal Pradesh",Low,Blocked
30.82.8.45,125.127.85.184,65241,5160,ICMP,1165,FTP,"Tezpur, Uttar Pradesh",Medium,Blocked
129.153.219.201,66.85.92.167,2098,31034,TCP,1215,FTP,"Dibrugarh, Gujarat",Medium,Blocked
157.225.165.155,184.228.6.181,4845,42179,UDP,353,HTTP,"Moradabad, Odisha",Low,Logged
123.143.79.38,202.60.66.192,64025,26739,ICMP,562,FTP,"Aurangabad, Rajasthan",Medium,Logged
30.144.246.67,53.22.121.199,53091,57944,UDP,1125,FTP,"Alwar, Assam",Low,Logged
218.250.70.160,216.56.148.144,13580,35592,ICMP,1340,DNS,"Amroha, Arunachal Pradesh",High,Logged
80.45.116.90,8.239.28.155,38445,30804,UDP,1432,FTP,"Kolhapur, Tamil Nadu",High,Blocked
100.148.173.253,81.225.200.122,49245,37728,UDP,1304,FTP,"Ramgarh, Gujarat",Low,Ignored
221.233.228.184,161.66.44.47,44535,47409,TCP,1239,HTTP,"Thanjavur, Gujarat",Low,Ignored
180.98.10.123,5.6.6.73,3347,11427,TCP,1421,FTP,"Motihari, Odisha",Medium,Blocked
179.155.136.105,183.79.171.124,13948,19548,TCP,1127,DNS,"Proddatur, Andhra Pradesh",Medium,Logged
37.146.98.125,183.80.48.178,63883,25584,ICMP,293,DNS,"Thanjavur, Karnataka",High,Blocked
1.98.62.203,89.167.5.203,17924,56503,ICMP,1411,HTTP,"Aizawl, Manipur",Medium,Logged
52.170.91.99,141.78.235.178,11780,14779,UDP,212,FTP,"Buxar, Meghalaya",High,Blocked
199.179.1.51,41.120.150.129,64463,9897,UDP,112,HTTP,"Nizamabad, Telangana",Low,Blocked
47.95.234.248,62.197.91.97,54190,16589,UDP,882,HTTP,"Nanded, Tripura",High,Logged
112.81.138.77,133.131.118.177,58095,64853,TCP,595,DNS,"Katihar, Nagaland",Medium,Logged
215.30.109.97,212.24.244.177,42998,20732,ICMP,836,HTTP,"Bhilai, Uttar Pradesh",High,Blocked
7.46.234.122,16.101.145.226,32421,5971,ICMP,204,HTTP,"Satna, Mizoram",High,Blocked
26.130.143.207,210.97.162.22,40408,30354,UDP,642,DNS,"Chapra, Madhya Pradesh",Low,Ignored
11.232.82.182,23.133.126.75,6993,53895,TCP,765,FTP,"Guwahati, Odisha",Low,Logged
55.13.11.2,150.4.178.4,46963,33576,TCP,406,DNS,"Gandhidham, Jharkhand",Low,Blocked
58.69.218.24,75.36.183.185,31606,35416,UDP,406,DNS,"Khora , Uttar Pradesh",Low,Blocked
134.240.72.136,109.31.143.133,32303,22684,UDP,194,FTP,"Imphal, West Bengal",Low,Ignored
3.126.112.160,48.72.20.139,60107,58568,TCP,862,DNS,"Bidar, Gujarat",Medium,Ignored
139.155.172.136,172.22.213.238,13304,25865,ICMP,1249,HTTP,"Tiruvottiyur, Kerala",Low,Logged
151.159.188.128,186.234.193.91,50042,5964,UDP,328,FTP,"Madanapalle, Madhya Pradesh",High,Blocked
83.54.134.245,109.177.173.197,23636,51152,UDP,525,HTTP,"Mathura, Sikkim",Medium,Blocked
46.168.123.39,195.240.80.93,25239,41070,TCP,433,HTTP,"Aligarh, Sikkim",Low,Logged
110.54.247.63,80.11.146.15,51516,12524,UDP,1238,HTTP,"Mahbubnagar, Odisha",High,Ignored
199.47.131.102,159.46.156.117,19947,17022,ICMP,990,DNS,"Allahabad, Mizoram",Medium,Blocked
124.157.139.131,203.18.225.227,8771,52215,UDP,507,FTP,"Hyderabad, Nagaland",High,Ignored
218.225.11.249,126.59.79.241,4690,17152,ICMP,1431,HTTP,"Noida, Gujarat",Medium,Blocked
171.238.113.235,27.202.231.90,37130,5942,ICMP,407,DNS,"Shimla, Jharkhand",Medium,Logged
99.142.121.45,71.178.128.250,38617,14291,UDP,1174,HTTP,"Nashik, Goa",High,Logged
164.212.2.100,137.177.26.15,58834,64619,ICMP,520,FTP,"Raichur, Tripura",Medium,Ignored
207.246.34.36,101.120.21.253,56741,45019,ICMP,580,FTP,"Nanded, Manipur",Low,Logged
131.52.176.119,17.63.149.212,3491,14839,ICMP,1239,HTTP,"Panipat, Kerala",Medium,Ignored
64.175.155.207,151.49.147.162,40007,15289,ICMP,521,DNS,"Saharanpur, Odisha",Low,Ignored
172.224.65.4,77.191.50.120,57360,36372,ICMP,399,HTTP,"Karimnagar, Tripura",Medium,Logged
129.136.209.155,157.18.163.100,61859,10854,UDP,187,HTTP,"Ramagundam, Sikkim",High,Blocked
8.86.84.10,205.153.93.218,8190,8525,TCP,468,HTTP,"Dibrugarh, Sikkim",High,Blocked
153.152.255.209,143.131.107.220,14947,43554,UDP,1040,DNS,"Durgapur, Bihar",High,Blocked
99.145.93.110,218.108.196.213,13460,30057,ICMP,1081,FTP,"Kulti, Rajasthan",High,Logged
22.242.41.92,186.64.25.255,18432,41041,UDP,300,HTTP,"Bilaspur, Goa",Low,Blocked
56.93.214.90,115.44.105.244,53444,5314,UDP,660,FTP,"Kulti, Odisha",Medium,Blocked
8.34.103.161,9.86.108.246,1936,37506,UDP,1446,HTTP,"Asansol, Karnataka",High,Logged
206.221.127.6,155.89.99.185,21897,59207,TCP,126,HTTP,"Jhansi, Manipur",Medium,Logged
89.104.248.49,104.82.79.23,13186,26861,TCP,631,HTTP,"Karawal Nagar, Himachal Pradesh",High,Logged
28.240.141.233,65.205.97.70,19511,10461,ICMP,1278,FTP,"Kulti, Gujarat",Low,Ignored
174.107.57.89,153.99.252.126,14055,35238,ICMP,607,FTP,"Tenali, Haryana",High,Blocked
85.121.12.162,109.7.250.162,1478,61675,TCP,238,FTP,"Uluberia, Odisha",High,Ignored
101.185.29.252,201.104.41.15,12258,14186,ICMP,1153,FTP,"Bettiah, Telangana",Low,Blocked
85.243.231.168,74.175.124.165,39087,60291,ICMP,651,DNS,"Imphal, Chhattisgarh",Medium,Ignored
162.152.225.148,167.144.66.192,38312,63706,UDP,754,FTP,"Solapur, Goa",Low,Blocked
30.235.64.186,144.4.170.116,64733,22840,UDP,246,DNS,"Nanded, Arunachal Pradesh",High,Ignored
47.90.159.236,62.152.78.86,22905,46702,UDP,1381,HTTP,"Durg, Assam",Low,Logged
202.56.13.170,181.132.147.67,17323,52597,ICMP,1267,HTTP,"Salem, Kerala",Medium,Blocked
186.70.112.244,105.149.79.178,61936,25435,TCP,343,FTP,"Nagercoil, Uttar Pradesh",High,Ignored
40.86.223.117,84.176.98.137,27990,16551,TCP,850,DNS,"Kurnool, Sikkim",Low,Ignored
203.152.229.152,183.90.69.171,37596,42857,ICMP,1295,FTP,"Dibrugarh, Manipur",High,Ignored
215.53.172.101,31.167.18.142,58714,14448,TCP,220,DNS,"Thanjavur, Andhra Pradesh",Medium,Ignored
217.100.222.136,203.22.243.209,23643,57378,ICMP,688,DNS,"Howrah, Andhra Pradesh",Medium,Blocked
70.65.130.14,122.134.103.122,65137,26575,UDP,337,FTP,"Amroha, Uttarakhand",Low,Logged
153.138.146.132,131.96.61.123,1429,8362,ICMP,415,FTP,"Junagadh, Telangana",High,Ignored
79.93.203.57,34.182.155.157,56177,65403,TCP,1465,DNS,"Ahmednagar, Telangana",Low,Blocked
215.78.37.209,20.91.110.242,54839,60347,TCP,384,HTTP,"Jamnagar, Jharkhand",High,Blocked
49.89.160.198,140.44.207.241,51454,54946,TCP,394,DNS,"Noida, Rajasthan",Medium,Blocked
155.117.181.90,182.218.237.44,35758,25200,UDP,642,FTP,"Bhopal, Tripura",Medium,Logged
119.190.24.148,169.169.154.251,43323,30057,TCP,984,DNS,"Sambalpur, Uttar Pradesh",Low,Ignored
162.2.34.99,134.255.135.55,31256,42724,TCP,386,HTTP,"Vellore, Meghalaya",Medium,Blocked
158.151.30.205,151.186.103.245,16501,16716,TCP,1092,DNS,"New Delhi, Mizoram",Medium,Logged
179.180.77.211,116.76.83.226,22776,59951,ICMP,1163,HTTP,"Hosur, Mizoram",High,Blocked
178.70.127.147,43.229.148.82,44426,40654,UDP,1038,FTP,"Bijapur, Chhattisgarh",High,Logged
63.125.54.189,130.88.91.77,4766,25201,ICMP,765,HTTP,"Ranchi, Arunachal Pradesh",Medium,Ignored
129.230.31.208,117.160.130.77,19546,26308,TCP,446,HTTP,"Rohtak, Rajasthan",Medium,Logged
182.115.31.246,198.106.169.75,16348,27374,TCP,898,HTTP,"Munger, Mizoram",Low,Ignored
198.140.179.179,74.186.113.190,57599,7847,TCP,1158,HTTP,"Kollam, Mizoram",Low,Ignored
193.85.157.204,186.150.28.245,3405,60837,TCP,1182,DNS,"Kirari Suleman Nagar, Chhattisgarh",Medium,Blocked
130.170.229.110,189.246.249.48,46026,4722,UDP,369,HTTP,"Latur, Chhattisgarh",Low,Logged
44.198.232.196,54.26.27.18,42940,58444,UDP,1038,DNS,"Rajahmundry, Sikkim",High,Ignored
54.189.31.251,67.202.41.158,11984,20841,ICMP,1078,HTTP,"Barasat, Haryana",Low,Blocked
34.32.137.181,144.168.174.180,20033,21883,ICMP,274,FTP,"Giridih, Odisha",Medium,Ignored
173.29.80.78,66.220.236.100,9510,63407,TCP,593,FTP,"Fatehpur, Chhattisgarh",High,Blocked
96.24.152.115,222.162.117.3,14335,38850,ICMP,362,DNS,"Noida, Jharkhand",High,Blocked
116.209.248.137,196.140.241.166,20453,53737,ICMP,67,HTTP,"Nizamabad, Gujarat",Medium,Blocked
38.39.123.47,148.179.0.132,46682,10184,TCP,192,HTTP,"Begusarai, Tamil Nadu",Medium,Ignored
5.227.150.7,76.11.122.113,14388,32850,UDP,1140,DNS,"Patna, Sikkim",Medium,Ignored
63.255.233.110,28.164.102.38,1961,46008,TCP,1411,DNS,"Thanjavur, Himachal Pradesh",Low,Ignored
94.132.29.33,36.33.28.126,50368,7076,TCP,663,HTTP,"Visakhapatnam, Madhya Pradesh",High,Ignored
74.124.99.221,93.184.193.230,45325,6079,UDP,1157,DNS,"Kamarhati, Tamil Nadu",Medium,Logged
107.232.167.89,92.103.233.17,22372,18127,ICMP,249,DNS,"Lucknow, Karnataka",High,Logged
90.150.180.54,223.56.82.242,23163,43207,UDP,1220,FTP,"Delhi, Kerala",Low,Blocked
173.35.241.248,60.81.143.103,38151,20455,UDP,380,DNS,"Jalandhar, Odisha",Medium,Ignored
14.163.147.236,42.141.210.157,49030,59950,UDP,171,HTTP,"Rajkot, Haryana",High,Logged
56.21.154.102,100.143.173.0,37142,34375,ICMP,285,DNS,"Nagaon, Goa",Medium,Blocked
52.252.98.195,40.211.53.240,59421,58193,UDP,828,FTP,"Chandrapur, Rajasthan",High,Logged
156.255.71.58,218.222.213.40,19233,53625,UDP,667,HTTP,"Bongaigaon, Chhattisgarh",High,Blocked
38.83.124.128,151.190.188.155,20736,5148,UDP,259,FTP,"Siwan, Uttarakhand",Low,Blocked
65.137.182.24,194.66.163.187,25771,41641,TCP,534,DNS,"Panipat, Uttar Pradesh",High,Logged
20.177.96.98,25.230.104.63,35073,47242,UDP,1451,DNS,"Raichur, Manipur",High,Logged
160.141.215.159,119.192.155.93,43008,59574,UDP,322,DNS,"Sikar, Sikkim",High,Ignored
190.113.101.207,111.19.129.166,36287,19163,TCP,102,DNS,"Bardhaman, Maharashtra",Medium,Blocked
47.129.141.87,20.24.221.46,8285,26742,UDP,1499,DNS,"Bihar Sharif, Madhya Pradesh",Low,Blocked
198.99.53.47,96.186.131.31,55515,13981,UDP,374,FTP,"Tiruchirappalli, Gujarat",Low,Blocked
45.78.161.60,188.81.157.71,1399,43571,UDP,1447,HTTP,"Jhansi, Mizoram",Medium,Blocked
172.216.91.164,119.4.216.140,14195,50363,UDP,1324,HTTP,"Malda, West Bengal",Low,Blocked
63.13.30.103,23.28.200.175,32539,54213,TCP,1163,DNS,"Mysore, Andhra Pradesh",High,Ignored
135.183.57.239,183.77.18.109,24043,45466,TCP,195,DNS,"Kolhapur, Sikkim",Low,Logged
53.89.1.31,22.50.129.153,61497,60526,TCP,1423,FTP,"Unnao, Nagaland",Low,Blocked
166.41.197.13,57.1.144.74,29126,5721,ICMP,951,FTP,"Salem, Tripura",Low,Ignored
118.183.170.96,118.122.175.166,18838,63728,TCP,777,FTP,"Kurnool, Karnataka",Medium,Logged
191.84.214.112,125.68.152.218,52506,37332,UDP,390,HTTP,"Singrauli, Maharashtra",Medium,Blocked
150.119.65.163,30.224.129.8,30858,4160,UDP,322,FTP,"Gandhidham, Telangana",Low,Logged
119.1.222.105,209.2.113.143,52831,20213,ICMP,905,DNS,"Bhatpara, Maharashtra",Low,Logged
205.8.118.169,68.227.180.217,57246,31898,ICMP,273,FTP,"Srinagar, Bihar",High,Blocked
115.171.119.89,63.78.233.184,58278,52332,ICMP,659,DNS,"Chittoor, Himachal Pradesh",Medium,Blocked
83.1.125.51,145.245.174.143,22784,50376,TCP,1231,HTTP,"Shimoga, Gujarat",Low,Logged
137.241.191.124,35.128.151.7,1463,37645,UDP,1340,HTTP,"Berhampur, Tamil Nadu",Medium,Blocked
88.100.128.248,16.125.188.117,44684,29022,UDP,1431,HTTP,"Patna, Odisha",High,Ignored
69.97.185.201,135.52.145.20,24674,22013,UDP,931,DNS,"Cuttack, Arunachal Pradesh",Low,Logged
152.93.255.13,157.56.148.163,64013,3134,ICMP,952,FTP,"Kozhikode, Haryana",Low,Ignored
83.80.253.252,218.210.234.179,51355,51715,TCP,156,DNS,"Pudukkottai, Maharashtra",High,Logged
143.14.187.250,197.247.68.230,26607,57794,UDP,92,FTP,"Sirsa, West Bengal",Low,Ignored
98.141.155.180,51.15.165.78,34763,35903,TCP,1381,HTTP,"Rajpur Sonarpur, Bihar",High,Ignored
139.227.156.64,217.5.123.78,27361,22677,ICMP,264,HTTP,"Guntur, Kerala",High,Ignored
112.158.67.188,29.102.11.98,7134,15786,TCP,100,FTP,"Asansol, Himachal Pradesh",Low,Logged
80.27.222.171,2.146.213.195,50221,12601,UDP,1132,FTP,"Bihar Sharif, Chhattisgarh",High,Logged
60.80.85.175,178.90.240.116,63866,16591,ICMP,1225,HTTP,"Dindigul, Uttar Pradesh",Medium,Blocked
79.66.191.159,59.105.42.7,1446,11321,UDP,331,HTTP,"Kanpur, Tamil Nadu",Medium,Blocked
213.188.250.3,50.60.205.54,20802,20065,ICMP,1492,FTP,"Panihati, Uttar Pradesh",Low,Blocked
12.60.61.230,143.47.238.150,14044,25863,TCP,991,FTP,"Mangalore, Goa",Medium,Logged
105.42.187.14,148.125.134.64,11847,49150,UDP,748,DNS,"Rampur, Meghalaya",Low,Ignored
123.93.237.69,34.60.159.215,16858,50102,UDP,414,HTTP,"Davanagere, Odisha",Low,Logged
51.110.175.204,201.171.53.226,29924,45629,ICMP,641,HTTP,"Medininagar, Uttarakhand",Medium,Logged
78.25.241.119,96.55.79.179,50176,39672,UDP,1418,FTP,"Nellore, Madhya Pradesh",Medium,Blocked
1.178.10.146,218.127.167.79,37167,37470,TCP,320,HTTP,"Vasai-Virar, Rajasthan",Medium,Ignored
146.152.215.144,172.180.12.35,59612,40755,UDP,504,DNS,"Salem, Sikkim",High,Blocked
148.168.155.203,123.127.186.169,48112,39330,UDP,1275,DNS,"Kochi, Jharkhand",Medium,Ignored
14.184.50.22,80.107.191.71,47513,14796,ICMP,995,FTP,"Karawal Nagar, Tamil Nadu",Low,Logged
125.64.168.144,168.33.99.63,58142,29997,ICMP,716,DNS,"Thane, Gujarat",Medium,Logged
139.105.95.232,79.73.17.139,34655,59393,TCP,993,HTTP,"Imphal, Himachal Pradesh",Low,Ignored
24.221.163.188,191.141.141.104,37040,25166,UDP,1288,HTTP,"Suryapet, Rajasthan",High,Ignored
61.153.231.248,151.94.169.90,36943,3323,UDP,547,HTTP,"Raurkela Industrial Township, Madhya Pradesh",Low,Ignored
68.115.210.3,70.2.180.21,13642,11525,UDP,667,HTTP,"Bardhaman, Rajasthan",Medium,Logged
9.228.222.157,57.34.57.107,48332,38775,UDP,1136,DNS,"Nagercoil, Meghalaya",Medium,Ignored
37.204.213.28,215.185.68.242,42381,48279,ICMP,1425,FTP,"Durgapur, Sikkim",High,Logged
60.147.85.197,146.70.51.171,38638,37985,TCP,656,FTP,"North Dumdum, Rajasthan",Medium,Logged
159.80.130.38,1.23.46.240,59190,9662,UDP,235,HTTP,"Guntur, Madhya Pradesh",Low,Logged
125.82.102.185,204.253.62.243,14186,62132,TCP,1447,FTP,"Tinsukia, Tamil Nadu",Low,Ignored
89.48.243.167,90.83.150.44,26026,60471,UDP,1146,FTP,"Shivpuri, Meghalaya",High,Logged
28.52.249.141,138.136.52.78,3683,47637,TCP,305,FTP,"Munger, West Bengal",Low,Blocked
208.0.67.173,165.12.144.135,35828,16801,ICMP,1089,DNS,"Bijapur, Bihar",Low,Blocked
203.10.174.135,59.164.198.48,16186,44673,UDP,756,DNS,"Danapur, West Bengal",Low,Ignored
90.152.14.232,21.77.53.100,8150,19140,UDP,1423,DNS,"Bally, Himachal Pradesh",Low,Blocked
155.242.90.245,205.20.23.25,19346,40829,UDP,935,DNS,"Bidhannagar, Mizoram",Low,Logged
160.214.171.50,165.75.50.9,6472,43998,TCP,514,DNS,"Bihar Sharif, Manipur",High,Logged
12.124.70.194,9.56.111.11,57285,50011,TCP,1245,HTTP,"Aizawl, Chhattisgarh",High,Blocked
220.122.13.84,54.187.244.28,41037,19553,TCP,1194,DNS,"Mango, Tripura",Low,Blocked
167.245.221.226,206.205.91.254,24912,3141,TCP,1087,FTP,"Agra, Bihar",Low,Ignored
101.211.146.5,199.2.21.170,4128,5653,TCP,732,DNS,"Bhilai, Kerala",High,Ignored
129.93.140.115,215.26.221.13,4633,31026,ICMP,709,FTP,"Bijapur, Odisha",High,Ignored
209.109.175.11,172.247.19.55,18571,53246,TCP,279,DNS,"South Dumdum, Telangana",Medium,Blocked
202.52.93.43,189.79.245.108,51018,48701,ICMP,1428,HTTP,"Fatehpur, Sikkim",Medium,Logged
172.73.190.55,84.182.6.229,43729,22475,UDP,1118,HTTP,"Pondicherry, Sikkim",Medium,Blocked
38.105.101.246,16.61.50.143,48556,49224,UDP,736,FTP,"Alwar, Andhra Pradesh",Low,Ignored
175.5.186.124,134.1.155.3,26710,26888,UDP,946,HTTP,"Orai, Uttarakhand",High,Blocked
48.103.47.34,141.18.63.187,39235,19493,UDP,1284,DNS,"Bhind, Bihar",High,Ignored
46.181.236.198,37.204.187.17,27024,29231,UDP,344,FTP,"Ranchi, Tripura",Low,Logged
66.215.14.148,122.44.196.201,50210,41520,TCP,1199,DNS,"Sasaram, Madhya Pradesh",High,Blocked
223.55.35.226,166.182.82.24,15699,56764,UDP,1400,DNS,"Allahabad, Uttar Pradesh",Low,Ignored
22.37.116.193,12.100.171.195,40705,2866,TCP,83,FTP,"Berhampur, Bihar",High,Ignored
155.173.144.16,86.55.29.0,12981,10789,ICMP,301,FTP,"Begusarai, Tamil Nadu",High,Ignored
36.74.204.186,147.132.151.246,39777,43643,ICMP,1129,HTTP,"Srikakulam, Meghalaya",High,Blocked
156.170.255.83,88.250.200.199,47512,54819,UDP,1220,HTTP,"Mumbai, Tamil Nadu",Low,Logged
14.79.138.93,63.97.118.39,57625,58868,ICMP,894,DNS,"Muzaffarnagar, Kerala",High,Ignored
159.30.34.117,150.88.249.162,34361,46414,ICMP,255,DNS,"Muzaffarnagar, West Bengal",Medium,Ignored
218.67.138.42,124.70.14.199,11576,42862,ICMP,705,HTTP,"Sirsa, Chhattisgarh",Medium,Ignored
217.93.105.217,17.230.90.251,8111,50101,ICMP,166,DNS,"Sri Ganganagar, Chhattisgarh",Medium,Ignored
177.130.239.75,81.227.130.162,64542,18914,UDP,933,FTP,"Rohtak, Punjab",Low,Logged
138.105.198.167,206.207.110.202,42778,8038,TCP,1334,FTP,"Kulti, Nagaland",Medium,Ignored
117.166.129.78,44.243.37.128,38540,65267,UDP,1252,FTP,"Mysore, West Bengal",High,Ignored
117.228.72.73,30.52.160.147,48809,29003,ICMP,1107,HTTP,"Panvel, Nagaland",High,Ignored
154.15.27.67,64.228.208.82,29363,2389,TCP,97,DNS,"Nangloi Jat, Chhattisgarh",Medium,Ignored
166.10.96.230,3.201.65.124,28826,34999,UDP,599,HTTP,"Shimoga, Kerala",Medium,Ignored
194.197.84.50,172.175.183.50,23639,20035,ICMP,320,HTTP,"Aurangabad, Telangana",Low,Logged
54.200.215.181,16.105.25.101,47261,32948,UDP,1353,HTTP,"Hindupur, Kerala",Low,Ignored
30.151.26.129,166.242.147.22,36782,32455,UDP,440,DNS,"Gangtok, Andhra Pradesh",Low,Ignored
157.29.68.158,120.37.35.224,60293,63518,TCP,136,HTTP,"Akola, Sikkim",Low,Ignored
222.100.221.70,76.141.17.146,58370,63187,TCP,898,DNS,"Loni, Mizoram",High,Ignored
93.92.117.56,59.57.182.129,59651,49756,UDP,986,FTP,"Hindupur, Kerala",Low,Logged
121.167.125.142,149.95.81.25,15331,54107,ICMP,1189,DNS,"Bally, Meghalaya",High,Ignored
80.20.153.118,198.50.123.32,4779,9837,ICMP,429,DNS,"Ahmednagar, Chhattisgarh",Low,Ignored
64.142.127.181,14.32.99.102,16601,11394,UDP,1070,FTP,"Jodhpur, Manipur",High,Ignored
103.221.3.48,27.228.95.90,13106,47229,ICMP,336,FTP,"Raiganj, Tripura",Low,Logged
139.54.226.246,94.131.252.183,56482,53935,ICMP,1281,DNS,"Hajipur, Uttar Pradesh",Low,Blocked
222.55.111.30,142.176.28.136,21060,48674,TCP,985,FTP,"Ramagundam, Sikkim",Low,Blocked
203.245.219.142,21.218.134.80,26814,50368,UDP,74,DNS,"Cuttack, Odisha",Medium,Ignored
186.5.115.139,167.249.219.251,11418,18983,TCP,629,DNS,"Barasat, Sikkim",High,Blocked
109.232.188.77,87.124.110.200,33500,15909,ICMP,1477,FTP,"Kulti, Haryana",High,Ignored
24.122.112.60,192.147.166.254,7148,10360,ICMP,488,HTTP,"Mahbubnagar, Punjab",Low,Ignored
179.227.12.128,183.58.90.191,45574,38142,UDP,509,FTP,"Nandyal, Haryana",High,Blocked
3.208.114.251,141.43.202.124,38187,63057,ICMP,683,HTTP,"Mathura, Rajasthan",Low,Logged
15.0.129.190,39.212.45.171,41997,24715,ICMP,730,HTTP,"Kolkata, Manipur",High,Blocked
151.155.90.244,41.88.140.149,10320,2368,UDP,1083,FTP,"Junagadh, Haryana",Low,Logged
186.246.33.196,66.59.30.144,64759,36788,ICMP,575,FTP,"Amroha, Tamil Nadu",High,Ignored
209.75.200.219,143.97.3.89,32596,2838,UDP,75,DNS,"Ahmednagar, Chhattisgarh",High,Ignored
62.59.123.164,80.90.254.178,45876,20916,TCP,1154,HTTP,"Karaikudi, Maharashtra",Low,Blocked
212.18.85.48,119.37.71.156,17037,38452,TCP,1381,DNS,"Udupi, Nagaland",High,Blocked
